,system,target,server,fastbest,sparse,extreme,check_labels,check,replication,time_compress,size_compress
31159,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,0,sha256,3,9,213.651,249766824
31160,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,crc32,0,0,300.293,239012468
31161,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,crc32,0,1,300.754,239012468
31162,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,crc32,0,2,299.5,239012468
31163,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,crc32,0,3,304.1670000000001,239012468
31164,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,crc32,0,4,303.224,239012468
31165,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,crc32,0,5,303.387,239012468
31166,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,crc32,0,6,303.137,239012468
31167,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,crc32,0,7,302.62,239012468
31168,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,crc32,0,8,303.36,239012468
31169,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,crc32,0,9,302.99,239012468
31170,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,crc64,1,0,302.404,239012788
31171,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,crc64,1,1,302.502,239012788
31172,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,crc64,1,2,300.253,239012788
31173,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,crc64,1,3,301.521,239012788
31174,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,crc64,1,4,304.816,239012788
31175,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,crc64,1,5,301.546,239012788
31176,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,crc64,1,6,303.441,239012788
31177,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,crc64,1,7,294.402,239012788
31178,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,crc64,1,8,287.273,239012788
31179,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,crc64,1,9,288.731,239012788
31180,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,none,2,0,303.942,239012148
31181,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,none,2,1,303.589,239012148
31182,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,none,2,2,302.872,239012148
31183,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,none,2,3,303.245,239012148
31184,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,none,2,4,298.188,239012148
31185,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,none,2,5,303.828,239012148
31186,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,none,2,6,303.773,239012148
31187,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,none,2,7,304.464,239012148
31188,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,none,2,8,303.323,239012148
31189,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,none,2,9,301.064,239012148
31190,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,sha256,3,0,292.084,239014708
31191,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,sha256,3,1,293.783,239014708
31192,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,sha256,3,2,299.2990000000001,239014708
31193,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,sha256,3,3,298.934,239014708
31194,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,sha256,3,4,290.11,239014708
31195,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,sha256,3,5,293.431,239014708
31196,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,sha256,3,6,290.791,239014708
31197,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,sha256,3,7,292.91,239014708
31198,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,sha256,3,8,295.696,239014708
31199,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,sha256,3,9,292.517,239014708
31200,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,crc32,0,0,292.265,236826952
31201,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,crc32,0,1,292.19,236826952
31202,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,crc32,0,2,290.525,236826952
31203,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,crc32,0,3,292.994,236826952
31204,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,crc32,0,4,292.809,236826952
31205,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,crc32,0,5,291.0420000000001,236826952
31206,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,crc32,0,6,290.955,236826952
31207,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,crc32,0,7,292.099,236826952
31208,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,crc32,0,8,293.724,236826952
31209,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,crc32,0,9,291.782,236826952
31210,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,crc64,1,0,292.735,236827112
31211,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,crc64,1,1,292.079,236827112
31212,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,crc64,1,2,289.384,236827112
31213,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,crc64,1,3,291.1020000000001,236827112
31214,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,crc64,1,4,290.597,236827112
31215,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,crc64,1,5,291.048,236827112
31216,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,crc64,1,6,291.6620000000001,236827112
31217,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,crc64,1,7,289.879,236827112
31218,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,crc64,1,8,293.4770000000001,236827112
31219,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,crc64,1,9,286.942,236827112
31220,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,none,2,0,279.624,236826792
31221,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,none,2,1,282.093,236826792
31222,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,none,2,2,285.74,236826792
31223,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,none,2,3,289.069,236826792
31224,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,none,2,4,287.468,236826792
31225,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,none,2,5,286.095,236826792
31226,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,none,2,6,282.599,236826792
31227,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,none,2,7,282.147,236826792
31228,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,none,2,8,284.7390000000001,236826792
31229,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,none,2,9,283.0490000000001,236826792
31230,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,sha256,3,0,292.795,236828072
31231,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,sha256,3,1,291.652,236828072
31232,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,sha256,3,2,291.226,236828072
31233,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,sha256,3,3,293.308,236828072
31234,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,sha256,3,4,291.172,236828072
31235,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,sha256,3,5,292.823,236828072
31236,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,sha256,3,6,295.399,236828072
31237,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,sha256,3,7,290.434,236828072
31238,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,sha256,3,8,293.1790000000001,236828072
31239,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,sha256,3,9,293.248,236828072
31240,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,crc32,0,0,336.896,232398460
31241,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,crc32,0,1,339.043,232398460
31242,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,crc32,0,2,338.466,232398460
31243,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,crc32,0,3,344.005,232398460
31244,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,crc32,0,4,342.736,232398460
31245,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,crc32,0,5,336.826,232398460
31246,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,crc32,0,6,338.791,232398460
31247,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,crc32,0,7,338.362,232398460
31248,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,crc32,0,8,337.462,232398460
31249,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,crc32,0,9,334.3780000000001,232398460
31250,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,crc64,1,0,333.793,232398620
31251,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,crc64,1,1,335.956,232398620
31252,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,crc64,1,2,334.592,232398620
31253,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,crc64,1,3,336.1280000000001,232398620
31254,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,crc64,1,4,335.28,232398620
31255,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,crc64,1,5,334.906,232398620
31256,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,crc64,1,6,333.583,232398620
31257,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,crc64,1,7,336.19,232398620
31258,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,crc64,1,8,336.024,232398620
31259,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,crc64,1,9,333.664,232398620
31260,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,none,2,0,341.982,232398300
31261,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,none,2,1,342.161,232398300
31262,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,none,2,2,343.28,232398300
31263,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,none,2,3,344.144,232398300
31264,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,none,2,4,343.347,232398300
31265,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,none,2,5,340.171,232398300
31266,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,none,2,6,341.61300000000006,232398300
31267,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,none,2,7,340.521,232398300
31268,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,none,2,8,343.841,232398300
31269,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,none,2,9,343.994,232398300
31270,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,sha256,3,0,335.951,232399580
31271,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,sha256,3,1,333.6980000000001,232399580
31272,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,sha256,3,2,335.12,232399580
31273,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,sha256,3,3,336.68300000000005,232399580
31274,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,sha256,3,4,337.466,232399580
31275,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,sha256,3,5,335.695,232399580
31276,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,sha256,3,6,334.976,232399580
31277,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,sha256,3,7,337.533,232399580
31278,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,sha256,3,8,336.175,232399580
31279,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,sha256,3,9,336.36300000000006,232399580
31280,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,crc32,0,0,276.737,236826952
31281,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,crc32,0,1,278.221,236826952
31282,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,crc32,0,2,282.1020000000001,236826952
31283,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,crc32,0,3,281.10400000000004,236826952
31284,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,crc32,0,4,281.123,236826952
31285,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,crc32,0,5,281.387,236826952
31286,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,crc32,0,6,280.644,236826952
31287,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,crc32,0,7,280.743,236826952
31288,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,crc32,0,8,281.67,236826952
31289,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,crc32,0,9,281.036,236826952
31290,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,crc64,1,0,277.812,236827112
31291,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,crc64,1,1,280.277,236827112
31292,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,crc64,1,2,282.064,236827112
31293,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,crc64,1,3,280.332,236827112
31294,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,crc64,1,4,276.66200000000003,236827112
31295,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,crc64,1,5,281.48,236827112
31296,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,crc64,1,6,280.685,236827112
31297,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,crc64,1,7,275.714,236827112
31298,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,crc64,1,8,270.456,236827112
31299,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,crc64,1,9,276.642,236827112
31300,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,none,2,0,282.008,236826792
31301,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,none,2,1,281.771,236826792
31302,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,none,2,2,282.884,236826792
31303,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,none,2,3,279.882,236826792
31304,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,none,2,4,281.358,236826792
31305,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,none,2,5,282.521,236826792
31306,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,none,2,6,281.392,236826792
31307,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,none,2,7,280.68,236826792
31308,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,none,2,8,280.971,236826792
31309,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,none,2,9,279.928,236826792
31310,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,sha256,3,0,272.367,236828072
31311,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,sha256,3,1,272.603,236828072
31312,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,sha256,3,2,271.374,236828072
31313,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,sha256,3,3,271.173,236828072
31314,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,sha256,3,4,273.505,236828072
31315,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,sha256,3,5,272.201,236828072
31316,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,sha256,3,6,271.597,236828072
31317,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,sha256,3,7,274.008,236828072
31318,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,sha256,3,8,276.465,236828072
31319,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,sha256,3,9,281.245,236828072
31320,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,crc32,0,0,343.706,232398460
31321,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,crc32,0,1,343.6790000000001,232398460
31322,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,crc32,0,2,345.087,232398460
31323,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,crc32,0,3,342.886,232398460
31324,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,crc32,0,4,339.963,232398460
31325,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,crc32,0,5,342.224,232398460
31326,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,crc32,0,6,341.436,232398460
31327,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,crc32,0,7,345.4240000000001,232398460
31328,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,crc32,0,8,343.585,232398460
31329,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,crc32,0,9,343.977,232398460
31330,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,crc64,1,0,342.8780000000001,232398620
31331,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,crc64,1,1,340.935,232398620
31332,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,crc64,1,2,341.9190000000001,232398620
31333,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,crc64,1,3,342.745,232398620
31334,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,crc64,1,4,344.216,232398620
31335,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,crc64,1,5,342.158,232398620
31336,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,crc64,1,6,341.365,232398620
31337,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,crc64,1,7,341.371,232398620
31338,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,crc64,1,8,341.4380000000001,232398620
31339,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,crc64,1,9,340.084,232398620
31340,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,none,2,0,333.34,232398300
31341,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,none,2,1,337.157,232398300
31342,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,none,2,2,330.965,232398300
31343,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,none,2,3,332.36300000000006,232398300
31344,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,none,2,4,334.719,232398300
31345,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,none,2,5,332.69,232398300
31346,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,none,2,6,336.154,232398300
31347,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,none,2,7,337.9790000000001,232398300
31348,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,none,2,8,335.716,232398300
31349,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,none,2,9,335.505,232398300
31350,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,sha256,3,0,345.412,232399580
31351,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,sha256,3,1,345.648,232399580
31352,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,sha256,3,2,345.473,232399580
31353,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,sha256,3,3,341.653,232399580
31354,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,sha256,3,4,345.199,232399580
31355,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,sha256,3,5,343.982,232399580
31356,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,sha256,3,6,343.747,232399580
31357,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,sha256,3,7,342.24,232399580
31358,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,sha256,3,8,343.411,232399580
31359,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,1,sha256,3,9,339.706,232399580
31360,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,crc32,0,0,309.009,233402944
31361,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,crc32,0,1,311.571,233402944
31362,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,crc32,0,2,308.688,233402944
31363,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,crc32,0,3,311.388,233402944
31364,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,crc32,0,4,304.439,233402944
31365,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,crc32,0,5,311.079,233402944
31366,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,crc32,0,6,306.105,233402944
31367,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,crc32,0,7,306.464,233402944
31368,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,crc32,0,8,306.569,233402944
31369,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,crc32,0,9,309.17,233402944
31370,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,crc64,1,0,306.964,233403104
31371,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,crc64,1,1,306.095,233403104
31372,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,crc64,1,2,304.7920000000001,233403104
31373,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,crc64,1,3,304.112,233403104
31374,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,crc64,1,4,305.342,233403104
31375,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,crc64,1,5,303.215,233403104
31376,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,crc64,1,6,305.135,233403104
31377,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,crc64,1,7,306.272,233403104
31378,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,crc64,1,8,302.306,233403104
31379,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,crc64,1,9,301.791,233403104
31380,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,none,2,0,309.271,233402784
31381,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,none,2,1,310.342,233402784
31382,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,none,2,2,308.051,233402784
31383,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,none,2,3,307.059,233402784
31384,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,none,2,4,309.522,233402784
31385,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,none,2,5,313.779,233402784
31386,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,none,2,6,320.281,233402784
31387,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,none,2,7,316.619,233402784
31388,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,none,2,8,315.893,233402784
31389,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,none,2,9,320.406,233402784
31390,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,sha256,3,0,306.895,233404064
31391,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,sha256,3,1,305.898,233404064
31392,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,sha256,3,2,302.396,233404064
31393,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,sha256,3,3,307.298,233404064
31394,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,sha256,3,4,306.442,233404064
31395,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,sha256,3,5,306.868,233404064
31396,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,sha256,3,6,308.047,233404064
31397,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,sha256,3,7,305.046,233404064
31398,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,sha256,3,8,306.558,233404064
31399,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,0,sha256,3,9,305.195,233404064
31400,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,1,crc32,0,0,341.32,232377848
31401,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,1,crc32,0,1,338.705,232377848
31402,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,1,crc32,0,2,339.712,232377848
31403,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,1,crc32,0,3,334.337,232377848
31404,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,1,crc32,0,4,338.269,232377848
31405,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,1,crc32,0,5,333.26199999999994,232377848
31406,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,1,crc32,0,6,336.476,232377848
31407,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,1,crc32,0,7,338.997,232377848
31408,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,1,crc32,0,8,337.981,232377848
31409,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,1,crc32,0,9,337.236,232377848
31410,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,1,crc64,1,0,335.619,232378008
31411,xz,benchmark/targets/text/enwik9_10,StandardF2-eastus,6,0,1,crc64,1,1,331.13699999999994,232378008
