,system,target,server,fastbest,verify,lax,replay_gain,lpc_optimization,replication,time_compress,size_compress
40854,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,0,1,4,16.192999999999998,610694211
40855,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,0,1,5,16.255,610694211
40856,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,0,1,6,15.498,610694211
40857,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,0,1,7,15.701,610694211
40858,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,0,1,8,15.966,610694211
40859,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,0,1,9,16.942999999999998,610694211
40860,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,1,0,0,26.461,611284525
40861,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,1,0,1,27.32,611284525
40862,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,1,0,2,26.264,611284525
40863,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,1,0,3,26.153,611284525
40864,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,1,0,4,26.43,611284525
40865,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,1,0,5,26.599,611284525
40866,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,1,0,6,26.748,611284525
40867,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,1,0,7,26.705,611284525
40868,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,1,0,8,27.598000000000006,611284525
40869,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,1,0,9,26.917,611284525
40870,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,1,1,0,29.765,610694401
40871,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,1,1,1,29.77,610694401
40872,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,1,1,2,29.352,610694401
40873,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,1,1,3,29.614,610694401
40874,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,1,1,4,29.781,610694401
40875,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,1,1,5,29.547,610694401
40876,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,1,1,6,30.147,610694401
40877,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,1,1,7,30.38,610694401
40878,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,1,1,8,31.156,610694401
40879,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,0,1,1,1,9,32.897,610694401
40880,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,0,0,0,17.980999999999995,611284335
40881,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,0,0,1,18.336,611284335
40882,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,0,0,2,18.375,611284335
40883,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,0,0,3,18.03,611284335
40884,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,0,0,4,18.385,611284335
40885,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,0,0,5,18.11,611284335
40886,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,0,0,6,18.05,611284335
40887,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,0,0,7,18.877,611284335
40888,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,0,0,8,18.821,611284335
40889,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,0,0,9,18.077,611284335
40890,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,0,1,0,21.121,610694211
40891,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,0,1,1,21.791,610694211
40892,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,0,1,2,21.203000000000007,610694211
40893,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,0,1,3,21.337,610694211
40894,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,0,1,4,21.69,610694211
40895,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,0,1,5,21.277,610694211
40896,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,0,1,6,21.362,610694211
40897,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,0,1,7,21.844,610694211
40898,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,0,1,8,22.627,610694211
40899,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,0,1,9,21.848000000000006,610694211
40900,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,1,0,0,32.079,611284525
40901,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,1,0,1,32.399,611284525
40902,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,1,0,2,32.341,611284525
40903,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,1,0,3,31.987,611284525
40904,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,1,0,4,32.095,611284525
40905,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,1,0,5,32.123000000000005,611284525
40906,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,1,0,6,33.806999999999995,611284525
40907,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,1,0,7,32.903,611284525
40908,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,1,0,8,32.14,611284525
40909,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,1,0,9,32.305,611284525
40910,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,1,1,0,35.29400000000001,610694401
40911,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,1,1,1,35.171,610694401
40912,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,1,1,2,35.28,610694401
40913,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,1,1,3,35.478,610694401
40914,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,1,1,4,35.949,610694401
40915,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,1,1,5,37.951,610694401
40916,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,1,1,6,36.15,610694401
40917,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,1,1,7,37.669,610694401
40918,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,1,1,8,36.322,610694401
40919,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,0,1,1,9,35.414,610694401
40920,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,0,0,0,18.071,611284335
40921,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,0,0,1,18.091,611284335
40922,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,0,0,2,18.463,611284335
40923,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,0,0,3,18.128,611284335
40924,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,0,0,4,18.892,611284335
40925,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,0,0,5,18.147,611284335
40926,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,0,0,6,18.293,611284335
40927,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,0,0,7,18.12,611284335
40928,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,0,0,8,18.19,611284335
40929,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,0,0,9,18.441,611284335
40930,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,0,1,0,21.052,610694211
40931,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,0,1,1,21.278,610694211
40932,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,0,1,2,21.77,610694211
40933,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,0,1,3,21.494,610694211
40934,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,0,1,4,22.308000000000003,610694211
40935,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,0,1,5,22.244,610694211
40936,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,0,1,6,23.288,610694211
40937,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,0,1,7,21.422,610694211
40938,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,0,1,8,21.168000000000006,610694211
40939,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,0,1,9,21.077,610694211
40940,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,1,0,0,33.317,611284525
40941,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,1,0,1,32.087,611284525
40942,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,1,0,2,32.385,611284525
40943,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,1,0,3,32.25,611284525
40944,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,1,0,4,33.425,611284525
40945,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,1,0,5,31.873,611284525
40946,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,1,0,6,32.293,611284525
40947,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,1,0,7,32.319,611284525
40948,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,1,0,8,32.15,611284525
40949,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,1,0,9,32.192,611284525
40950,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,1,1,0,37.895,610694401
40951,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,1,1,1,35.363,610694401
40952,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,1,1,2,35.598,610694401
40953,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,1,1,3,37.782,610694401
40954,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,1,1,4,35.837,610694401
40955,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,1,1,5,35.363,610694401
40956,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,1,1,6,35.542,610694401
40957,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,1,1,7,35.792,610694401
40958,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,1,1,8,35.584,610694401
40959,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,3,1,1,1,1,9,35.18,610694401
40960,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,0,0,0,13.635,597236879
40961,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,0,0,1,14.456,597236879
40962,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,0,0,2,14.031,597236879
40963,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,0,0,3,14.002,597236879
40964,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,0,0,4,13.925999999999998,597236879
40965,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,0,0,5,13.803,597236879
40966,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,0,0,6,13.712,597236879
40967,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,0,0,7,13.753,597236879
40968,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,0,0,8,14.143,597236879
40969,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,0,0,9,13.859000000000002,597236879
40970,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,0,1,0,18.281,596771075
40971,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,0,1,1,18.575,596771075
40972,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,0,1,2,18.557,596771075
40973,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,0,1,3,18.732,596771075
40974,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,0,1,4,19.632,596771075
40975,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,0,1,5,18.945,596771075
40976,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,0,1,6,18.475,596771075
40977,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,0,1,7,18.266,596771075
40978,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,0,1,8,18.425,596771075
40979,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,0,1,9,18.904,596771075
40980,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,1,0,0,27.739,597237069
40981,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,1,0,1,27.73,597237069
40982,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,1,0,2,28.051,597237069
40983,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,1,0,3,28.817,597237069
40984,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,1,0,4,28.653,597237069
40985,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,1,0,5,27.786,597237069
40986,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,1,0,6,27.784,597237069
40987,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,1,0,7,27.836,597237069
40988,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,1,0,8,27.879,597237069
40989,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,1,0,9,28.371,597237069
40990,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,1,1,0,32.423,596771265
40991,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,1,1,1,32.411,596771265
40992,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,1,1,2,32.692,596771265
40993,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,1,1,3,34.864000000000004,596771265
40994,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,1,1,4,32.5,596771265
40995,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,1,1,5,32.335,596771265
40996,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,1,1,6,32.857,596771265
40997,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,1,1,7,32.63,596771265
40998,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,1,1,8,32.816,596771265
40999,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,0,1,1,9,32.512,596771265
41000,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,0,0,0,13.758,597236879
41001,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,0,0,1,14.944,597236879
41002,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,0,0,2,14.355,597236879
41003,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,0,0,3,13.74,597236879
41004,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,0,0,4,13.952,597236879
41005,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,0,0,5,13.727,597236879
41006,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,0,0,6,13.917,597236879
41007,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,0,0,7,14.188,597236879
41008,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,0,0,8,13.677,597236879
41009,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,0,0,9,13.858,597236879
41010,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,0,1,0,18.222,596771075
41011,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,0,1,1,18.32,596771075
41012,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,0,1,2,18.413,596771075
41013,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,0,1,3,18.798,596771075
41014,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,0,1,4,19.706,596771075
41015,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,0,1,5,18.478,596771075
41016,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,0,1,6,18.334,596771075
41017,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,0,1,7,18.439,596771075
41018,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,0,1,8,18.388,596771075
41019,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,0,1,9,19.131,596771075
41020,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,1,0,0,27.586,597237069
41021,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,1,0,1,27.782,597237069
41022,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,1,0,2,28.603,597237069
41023,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,1,0,3,29.139,597237069
41024,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,1,0,4,28.38,597237069
41025,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,1,0,5,27.831,597237069
41026,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,1,0,6,27.813,597237069
41027,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,1,0,7,27.595,597237069
41028,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,1,0,8,27.996,597237069
41029,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,1,0,9,28.287,597237069
41030,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,1,1,0,32.507,596771265
41031,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,1,1,1,32.777,596771265
41032,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,1,1,2,33.331,596771265
41033,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,1,1,3,34.608000000000004,596771265
41034,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,1,1,4,32.725,596771265
41035,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,1,1,5,32.316,596771265
41036,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,1,1,6,33.113,596771265
41037,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,1,1,7,32.793,596771265
41038,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,1,1,8,32.717,596771265
41039,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,0,1,1,1,9,32.49,596771265
41040,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,0,0,0,19.858,597236879
41041,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,0,0,1,20.733,597236879
41042,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,0,0,2,20.108,597236879
41043,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,0,0,3,20.002,597236879
41044,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,0,0,4,19.665,597236879
41045,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,0,0,5,19.756,597236879
41046,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,0,0,6,20.025,597236879
41047,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,0,0,7,19.73,597236879
41048,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,0,0,8,20.003,597236879
41049,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,0,0,9,19.994,597236879
41050,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,0,1,0,24.404,596771075
41051,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,0,1,1,24.401,596771075
41052,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,0,1,2,26.359,596771075
41053,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,0,1,3,25.162,596771075
41054,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,0,1,4,24.571,596771075
41055,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,0,1,5,24.404,596771075
41056,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,0,1,6,24.514,596771075
41057,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,0,1,7,25.011,596771075
41058,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,0,1,8,24.208,596771075
41059,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,0,1,9,24.483,596771075
41060,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,1,0,0,34.418,597237069
41061,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,1,0,1,35.67800000000001,597237069
41062,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,1,0,2,34.872,597237069
41063,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,1,0,3,33.946,597237069
41064,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,1,0,4,34.445,597237069
41065,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,1,0,5,34.023,597237069
41066,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,1,0,6,33.977,597237069
41067,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,1,0,7,33.684,597237069
41068,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,1,0,8,33.643,597237069
41069,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,1,0,9,33.848,597237069
41070,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,1,1,0,41.489,596771265
41071,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,1,1,1,39.032,596771265
41072,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,1,1,2,39.076,596771265
41073,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,1,1,3,39.142,596771265
41074,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,1,1,4,39.064,596771265
41075,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,1,1,5,39.22,596771265
41076,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,1,1,6,40.262,596771265
41077,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,1,1,7,41.047,596771265
41078,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,1,1,8,38.95,596771265
41079,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,0,1,1,9,39.025,596771265
41080,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,0,0,0,19.734,597236879
41081,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,0,0,1,19.835,597236879
41082,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,0,0,2,19.917,597236879
41083,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,0,0,3,19.74,597236879
41084,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,0,0,4,19.905,597236879
41085,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,0,0,5,19.683,597236879
41086,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,0,0,6,19.966,597236879
41087,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,0,0,7,21.539,597236879
41088,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,0,0,8,21.16,597236879
41089,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,0,0,9,19.792,597236879
41090,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,0,1,0,25.065,596771075
41091,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,0,1,1,24.705,596771075
41092,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,0,1,2,24.616,596771075
41093,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,0,1,3,24.608,596771075
41094,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,0,1,4,24.415,596771075
41095,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,0,1,5,25.212,596771075
41096,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,0,1,6,24.982,596771075
41097,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,0,1,7,25.954,596771075
41098,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,0,1,8,24.865,596771075
41099,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,0,1,9,24.574,596771075
41100,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,1,0,0,34.175,597237069
41101,flac,benchmark/targets/audio/ghosts.wav,StandardG1-eastus2,4,1,1,1,0,1,33.761,597237069
