,system,target,server,fastbest,rsyncable,replication,time_compress,size_compress
7337,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,0,7,33.33,337793102
7338,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,0,8,33.28,337793102
7339,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,0,9,33.11,337793102
7340,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,1,0,35.075,345008389
7341,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,1,1,35.58,345008389
7342,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,1,2,35.194,345008389
7343,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,1,3,34.952,345008389
7344,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,1,4,35.33,345008389
7345,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,1,5,35.173,345008389
7346,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,1,6,35.375,345008389
7347,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,1,7,35.109,345008389
7348,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,1,8,35.101,345008389
7349,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,1,9,35.197,345008389
7350,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,1,0,37.504,345008389
7351,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,1,1,41.262,345008389
7352,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,1,2,35.662,345008389
7353,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,1,3,40.415,345008389
7354,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,1,4,40.99,345008389
7355,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,1,5,36.231,345008389
7356,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,1,6,39.416,345008389
7357,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,1,7,41.468,345008389
7358,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,1,8,38.167,345008389
7359,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,4,1,9,42.312,345008389
7360,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,0,0,39.488,327154356
7361,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,0,1,39.509,327154356
7362,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,0,2,39.619,327154356
7363,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,0,3,39.503,327154356
7364,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,0,4,39.504,327154356
7365,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,0,5,39.567,327154356
7366,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,0,6,39.497,327154356
7367,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,0,7,39.627,327154356
7368,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,0,8,39.24800000000001,327154356
7369,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,0,9,39.259,327154356
7370,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,0,0,40.329,327154356
7371,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,0,1,40.632,327154356
7372,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,0,2,39.577,327154356
7373,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,0,3,39.572,327154356
7374,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,0,4,39.921,327154356
7375,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,0,5,42.2,327154356
7376,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,0,6,39.827,327154356
7377,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,0,7,39.779,327154356
7378,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,0,8,40.272,327154356
7379,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,0,9,40.018,327154356
7380,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,1,0,46.28100000000001,334249788
7381,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,1,1,46.195,334249788
7382,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,1,2,46.417,334249788
7383,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,1,3,46.395,334249788
7384,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,1,4,46.29600000000001,334249788
7385,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,1,5,46.108,334249788
7386,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,1,6,46.28100000000001,334249788
7387,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,1,7,46.367,334249788
7388,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,1,8,46.357,334249788
7389,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,1,9,46.228,334249788
7390,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,1,0,48.645,334249788
7391,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,1,1,47.104,334249788
7392,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,1,2,47.055,334249788
7393,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,1,3,46.645,334249788
7394,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,1,4,47.326,334249788
7395,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,1,5,49.228,334249788
7396,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,1,6,47.632,334249788
7397,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,1,7,47.50899999999999,334249788
7398,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,1,8,49.395,334249788
7399,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,5,1,9,48.51300000000001,334249788
7400,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,0,0,53.354,323742885
7401,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,0,1,53.415,323742885
7402,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,0,2,53.317,323742885
7403,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,0,3,53.721,323742885
7404,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,0,4,53.504,323742885
7405,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,0,5,53.499,323742885
7406,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,0,6,53.319,323742885
7407,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,0,7,53.4,323742885
7408,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,0,8,54.333,323742885
7409,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,0,9,53.464,323742885
7410,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,0,0,56.13800000000001,323742885
7411,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,0,1,54.494,323742885
7412,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,0,2,56.45,323742885
7413,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,0,3,56.257,323742885
7414,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,0,4,56.21100000000001,323742885
7415,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,0,5,56.468,323742885
7416,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,0,6,58.359,323742885
7417,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,0,7,56.113,323742885
7418,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,0,8,56.948,323742885
7419,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,0,9,54.476000000000006,323742885
7420,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,1,0,60.102,330740993
7421,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,1,1,60.305,330740993
7422,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,1,2,60.244,330740993
7423,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,1,3,60.152,330740993
7424,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,1,4,59.995,330740993
7425,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,1,5,60.315,330740993
7426,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,1,6,60.16,330740993
7427,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,1,7,59.729,330740993
7428,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,1,8,60.162,330740993
7429,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,1,9,60.09,330740993
7430,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,1,0,63.235,330740993
7431,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,1,1,63.451,330740993
7432,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,1,2,62.525,330740993
7433,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,1,3,63.39,330740993
7434,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,1,4,63.269,330740993
7435,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,1,5,63.32899999999999,330740993
7436,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,1,6,63.42,330740993
7437,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,1,7,63.244,330740993
7438,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,1,8,63.21,330740993
7439,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,6,1,9,63.24,330740993
7440,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,0,0,59.205,323099079
7441,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,0,1,59.162,323099079
7442,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,0,2,59.319,323099079
7443,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,0,3,59.213,323099079
7444,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,0,4,58.95399999999999,323099079
7445,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,0,5,59.184,323099079
7446,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,0,6,59.34,323099079
7447,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,0,7,59.583,323099079
7448,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,0,8,59.327,323099079
7449,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,0,9,59.301,323099079
7450,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,0,0,62.21,323099079
7451,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,0,1,62.504,323099079
7452,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,0,2,61.2,323099079
7453,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,0,3,61.389,323099079
7454,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,0,4,60.729,323099079
7455,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,0,5,61.51600000000001,323099079
7456,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,0,6,61.762,323099079
7457,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,0,7,62.588,323099079
7458,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,0,8,62.505,323099079
7459,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,0,9,60.73,323099079
7460,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,1,0,65.942,330072227
7461,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,1,1,66.156,330072227
7462,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,1,2,66.484,330072227
7463,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,1,3,66.373,330072227
7464,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,1,4,66.248,330072227
7465,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,1,5,65.758,330072227
7466,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,1,6,66.138,330072227
7467,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,1,7,66.332,330072227
7468,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,1,8,66.115,330072227
7469,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,1,9,66.124,330072227
7470,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,1,0,66.847,330072227
7471,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,1,1,66.08800000000001,330072227
7472,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,1,2,66.183,330072227
7473,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,1,3,67.262,330072227
7474,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,1,4,66.456,330072227
7475,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,1,5,66.854,330072227
7476,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,1,6,66.502,330072227
7477,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,1,7,66.529,330072227
7478,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,1,8,66.141,330072227
7479,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,7,1,9,66.425,330072227
7480,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,0,0,66.047,322601592
7481,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,0,1,66.042,322601592
7482,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,0,2,65.88600000000001,322601592
7483,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,0,3,65.811,322601592
7484,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,0,4,65.972,322601592
7485,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,0,5,66.089,322601592
7486,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,0,6,65.883,322601592
7487,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,0,7,66.318,322601592
7488,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,0,8,66.206,322601592
7489,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,0,9,65.941,322601592
7490,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,0,0,66.214,322601592
7491,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,0,1,67.056,322601592
7492,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,0,2,66.342,322601592
7493,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,0,3,66.586,322601592
7494,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,0,4,66.352,322601592
7495,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,0,5,68.895,322601592
7496,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,0,6,66.756,322601592
7497,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,0,7,66.613,322601592
7498,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,0,8,66.566,322601592
7499,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,0,9,67.301,322601592
7500,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,1,0,72.27,329560496
7501,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,1,1,72.193,329560496
7502,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,1,2,72.654,329560496
7503,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,1,3,72.225,329560496
7504,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,1,4,72.306,329560496
7505,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,1,5,72.634,329560496
7506,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,1,6,72.808,329560496
7507,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,1,7,72.624,329560496
7508,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,1,8,72.741,329560496
7509,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,1,9,72.703,329560496
7510,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,1,0,72.91,329560496
7511,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,1,1,72.61,329560496
7512,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,1,2,72.759,329560496
7513,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,1,3,72.676,329560496
7514,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,1,4,72.667,329560496
7515,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,1,5,72.94,329560496
7516,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,1,6,72.707,329560496
7517,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,1,7,72.505,329560496
7518,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,1,8,72.384,329560496
7519,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,8,1,9,73.206,329560496
7520,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,0,0,65.975,322591998
7521,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,0,1,66.286,322591998
7522,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,0,2,65.89399999999999,322591998
7523,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,0,3,66.313,322591998
7524,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,0,4,65.885,322591998
7525,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,0,5,66.324,322591998
7526,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,0,6,65.817,322591998
7527,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,0,7,66.24600000000001,322591998
7528,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,0,8,66.278,322591998
7529,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,0,9,66.319,322591998
7530,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,0,0,67.271,322591998
7531,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,0,1,67.736,322591998
7532,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,0,2,66.554,322591998
7533,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,0,3,66.16199999999999,322591998
7534,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,0,4,67.415,322591998
7535,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,0,5,66.904,322591998
7536,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,0,6,67.855,322591998
7537,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,0,7,67.407,322591998
7538,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,0,8,66.672,322591998
7539,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,0,9,66.86,322591998
7540,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,1,0,73.153,329554215
7541,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,1,1,73.023,329554215
7542,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,1,2,72.99,329554215
7543,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,1,3,73.61,329554215
7544,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,1,4,73.116,329554215
7545,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,1,5,72.994,329554215
7546,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,1,6,73.354,329554215
7547,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,1,7,72.937,329554215
7548,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,1,8,73.22399999999998,329554215
7549,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,1,9,73.07,329554215
7550,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,1,0,73.66,329554215
7551,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,1,1,73.393,329554215
7552,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,1,2,73.313,329554215
7553,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,1,3,73.631,329554215
7554,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,1,4,74.207,329554215
7555,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,1,5,75.37,329554215
7556,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,1,6,73.163,329554215
7557,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,1,7,72.929,329554215
7558,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,1,8,73.385,329554215
7559,gzip,benchmark/targets/text/enwik9_10,StandardD2v2-centralus,9,1,9,73.319,329554215
7560,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,0,0,21.002,378104089
7561,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,0,1,21.067,378104089
7562,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,0,2,21.14,378104089
7563,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,0,3,21.16,378104089
7564,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,0,4,21.128,378104089
7565,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,0,5,21.106,378104089
7566,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,0,6,21.075,378104089
7567,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,0,7,21.121,378104089
7568,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,0,8,21.147,378104089
7569,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,0,9,21.208,378104089
7570,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,0,0,30.511,378104089
7571,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,0,1,31.173,378104089
7572,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,0,2,32.36,378104089
7573,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,0,3,30.187,378104089
7574,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,0,4,33.625,378104089
7575,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,0,5,32.287,378104089
7576,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,0,6,29.373,378104089
7577,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,0,7,30.103,378104089
7578,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,0,8,29.409,378104089
7579,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,0,9,32.454,378104089
7580,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,1,0,27.383000000000006,385340666
7581,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,1,1,27.224,385340666
7582,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,1,2,27.064,385340666
7583,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,1,3,27.227,385340666
7584,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,1,4,27.226,385340666
7585,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,1,5,27.464,385340666
7586,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,1,6,27.26,385340666
7587,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,1,7,27.312,385340666
7588,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,1,8,27.523000000000003,385340666
7589,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,1,9,27.324,385340666
7590,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,1,0,34.497,385340666
7591,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,1,1,37.354,385340666
7592,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,1,2,35.525,385340666
7593,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,1,3,38.175,385340666
7594,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,1,4,38.4,385340666
7595,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,1,5,36.254,385340666
7596,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,1,6,34.405,385340666
7597,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,1,7,37.885,385340666
7598,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,1,8,36.118,385340666
7599,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,1,1,9,33.484,385340666
7600,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,2,0,0,23.067,363837010
7601,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,2,0,1,22.963,363837010
7602,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,2,0,2,22.932,363837010
7603,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,2,0,3,22.937,363837010
7604,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,2,0,4,23.061,363837010
7605,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,2,0,5,22.996,363837010
7606,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,2,0,6,22.985,363837010
7607,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,2,0,7,22.894,363837010
7608,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,2,0,8,23.13,363837010
7609,gzip,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,2,0,9,22.901,363837010
