,system,target,server,fastbest,small,replication,time_compress,size_compress
5027,bzip2,benchmark/targets/text/enwik9_10,StandardF1-eastus,9,0,7,106.111,253977891
5028,bzip2,benchmark/targets/text/enwik9_10,StandardF1-eastus,9,0,8,108.899,253977891
5029,bzip2,benchmark/targets/text/enwik9_10,StandardF1-eastus,9,0,9,107.449,253977891
5030,bzip2,benchmark/targets/text/enwik9_10,StandardF1-eastus,9,1,0,99.501,279931654
5031,bzip2,benchmark/targets/text/enwik9_10,StandardF1-eastus,9,1,1,98.801,279931654
5032,bzip2,benchmark/targets/text/enwik9_10,StandardF1-eastus,9,1,2,98.038,279931654
5033,bzip2,benchmark/targets/text/enwik9_10,StandardF1-eastus,9,1,3,98.796,279931654
5034,bzip2,benchmark/targets/text/enwik9_10,StandardF1-eastus,9,1,4,98.724,279931654
5035,bzip2,benchmark/targets/text/enwik9_10,StandardF1-eastus,9,1,5,98.782,279931654
5036,bzip2,benchmark/targets/text/enwik9_10,StandardF1-eastus,9,1,6,105.515,279931654
5037,bzip2,benchmark/targets/text/enwik9_10,StandardF1-eastus,9,1,7,98.126,279931654
5038,bzip2,benchmark/targets/text/enwik9_10,StandardF1-eastus,9,1,8,97.915,279931654
5039,bzip2,benchmark/targets/text/enwik9_10,StandardF1-eastus,9,1,9,98.026,279931654
5040,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,1,0,0,124.085,295663934
5041,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,1,0,1,93.636,295663934
5042,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,1,0,2,91.168,295663934
5043,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,1,0,3,91.39,295663934
5044,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,1,0,4,93.749,295663934
5045,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,1,0,5,92.835,295663934
5046,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,1,0,6,93.052,295663934
5047,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,1,0,7,92.196,295663934
5048,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,1,0,8,91.432,295663934
5049,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,1,0,9,92.384,295663934
5050,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,1,1,0,93.551,295663934
5051,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,1,1,1,91.83,295663934
5052,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,1,1,2,95.108,295663934
5053,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,1,1,3,91.812,295663934
5054,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,1,1,4,91.478,295663934
5055,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,1,1,5,92.074,295663934
5056,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,1,1,6,91.942,295663934
5057,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,1,1,7,92.187,295663934
5058,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,1,1,8,91.759,295663934
5059,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,1,1,9,92.184,295663934
5060,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,2,0,0,89.887,279931654
5061,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,2,0,1,89.225,279931654
5062,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,2,0,2,93.971,279931654
5063,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,2,0,3,90.452,279931654
5064,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,2,0,4,91.604,279931654
5065,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,2,0,5,89.79299999999998,279931654
5066,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,2,0,6,90.855,279931654
5067,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,2,0,7,92.531,279931654
5068,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,2,0,8,90.56,279931654
5069,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,2,0,9,89.848,279931654
5070,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,2,1,0,89.641,279931654
5071,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,2,1,1,88.906,279931654
5072,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,2,1,2,90.356,279931654
5073,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,2,1,3,93.597,279931654
5074,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,2,1,4,91.587,279931654
5075,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,2,1,5,91.069,279931654
5076,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,2,1,6,92.177,279931654
5077,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,2,1,7,94.064,279931654
5078,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,2,1,8,90.799,279931654
5079,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,2,1,9,91.31,279931654
5080,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,3,0,0,92.514,272067783
5081,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,3,0,1,92.039,272067783
5082,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,3,0,2,92.041,272067783
5083,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,3,0,3,91.001,272067783
5084,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,3,0,4,91.918,272067783
5085,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,3,0,5,91.057,272067783
5086,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,3,0,6,93.44,272067783
5087,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,3,0,7,92.744,272067783
5088,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,3,0,8,91.271,272067783
5089,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,3,0,9,90.445,272067783
5090,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,3,1,0,91.549,279931654
5091,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,3,1,1,92.356,279931654
5092,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,3,1,2,90.548,279931654
5093,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,3,1,3,91.73,279931654
5094,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,3,1,4,90.484,279931654
5095,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,3,1,5,91.174,279931654
5096,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,3,1,6,90.707,279931654
5097,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,3,1,7,90.939,279931654
5098,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,3,1,8,92.827,279931654
5099,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,3,1,9,91.295,279931654
5100,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,4,0,0,95.939,266988881
5101,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,4,0,1,95.017,266988881
5102,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,4,0,2,94.545,266988881
5103,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,4,0,3,95.357,266988881
5104,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,4,0,4,97.119,266988881
5105,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,4,0,5,94.986,266988881
5106,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,4,0,6,94.128,266988881
5107,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,4,0,7,92.063,266988881
5108,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,4,0,8,92.406,266988881
5109,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,4,0,9,93.177,266988881
5110,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,4,1,0,89.921,279931654
5111,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,4,1,1,88.89399999999998,279931654
5112,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,4,1,2,90.141,279931654
5113,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,4,1,3,89.60799999999998,279931654
5114,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,4,1,4,89.831,279931654
5115,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,4,1,5,89.542,279931654
5116,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,4,1,6,89.009,279931654
5117,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,4,1,7,88.882,279931654
5118,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,4,1,8,88.649,279931654
5119,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,4,1,9,90.912,279931654
5120,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,5,0,0,94.321,263222994
5121,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,5,0,1,94.779,263222994
5122,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,5,0,2,93.543,263222994
5123,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,5,0,3,94.302,263222994
5124,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,5,0,4,93.366,263222994
5125,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,5,0,5,94.86,263222994
5126,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,5,0,6,93.875,263222994
5127,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,5,0,7,93.695,263222994
5128,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,5,0,8,94.537,263222994
5129,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,5,0,9,92.683,263222994
5130,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,5,1,0,89.51,279931654
5131,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,5,1,1,89.89399999999998,279931654
5132,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,5,1,2,89.9,279931654
5133,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,5,1,3,89.45700000000002,279931654
5134,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,5,1,4,88.441,279931654
5135,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,5,1,5,90.216,279931654
5136,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,5,1,6,89.85,279931654
5137,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,5,1,7,88.56700000000002,279931654
5138,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,5,1,8,92.715,279931654
5139,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,5,1,9,89.48899999999998,279931654
5140,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,6,0,0,94.51,260293182
5141,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,6,0,1,94.919,260293182
5142,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,6,0,2,94.034,260293182
5143,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,6,0,3,93.624,260293182
5144,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,6,0,4,95.186,260293182
5145,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,6,0,5,93.821,260293182
5146,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,6,0,6,92.79,260293182
5147,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,6,0,7,93.977,260293182
5148,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,6,0,8,94.445,260293182
5149,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,6,0,9,95.13,260293182
5150,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,6,1,0,89.15700000000002,279931654
5151,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,6,1,1,89.584,279931654
5152,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,6,1,2,90.411,279931654
5153,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,6,1,3,89.085,279931654
5154,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,6,1,4,88.77600000000002,279931654
5155,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,6,1,5,88.288,279931654
5156,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,6,1,6,88.977,279931654
5157,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,6,1,7,89.56,279931654
5158,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,6,1,8,88.775,279931654
5159,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,6,1,9,90.643,279931654
5160,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,7,0,0,95.801,257872477
5161,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,7,0,1,96.248,257872477
5162,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,7,0,2,96.425,257872477
5163,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,7,0,3,95.105,257872477
5164,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,7,0,4,95.433,257872477
5165,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,7,0,5,93.931,257872477
5166,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,7,0,6,94.565,257872477
5167,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,7,0,7,100.382,257872477
5168,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,7,0,8,94.436,257872477
5169,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,7,0,9,93.837,257872477
5170,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,7,1,0,86.838,279931654
5171,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,7,1,1,89.772,279931654
5172,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,7,1,2,89.086,279931654
5173,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,7,1,3,90.421,279931654
5174,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,7,1,4,88.751,279931654
5175,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,7,1,5,90.953,279931654
5176,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,7,1,6,99.002,279931654
5177,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,7,1,7,89.556,279931654
5178,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,7,1,8,88.35700000000001,279931654
5179,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,7,1,9,88.956,279931654
5180,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,8,0,0,96.49,255768146
5181,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,8,0,1,95.407,255768146
5182,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,8,0,2,97.284,255768146
5183,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,8,0,3,96.561,255768146
5184,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,8,0,4,97.527,255768146
5185,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,8,0,5,101.625,255768146
5186,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,8,0,6,96.09,255768146
5187,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,8,0,7,97.011,255768146
5188,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,8,0,8,97.05,255768146
5189,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,8,0,9,96.164,255768146
5190,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,8,1,0,88.361,279931654
5191,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,8,1,1,86.193,279931654
5192,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,8,1,2,85.846,279931654
5193,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,8,1,3,87.755,279931654
5194,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,8,1,4,88.705,279931654
5195,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,8,1,5,88.405,279931654
5196,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,8,1,6,92.464,279931654
5197,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,8,1,7,90.988,279931654
5198,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,8,1,8,90.508,279931654
5199,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,8,1,9,90.786,279931654
5200,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,9,0,0,96.673,253977891
5201,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,9,0,1,97.008,253977891
5202,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,9,0,2,99.698,253977891
5203,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,9,0,3,99.301,253977891
5204,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,9,0,4,98.549,253977891
5205,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,9,0,5,100.991,253977891
5206,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,9,0,6,98.652,253977891
5207,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,9,0,7,99.563,253977891
5208,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,9,0,8,97.879,253977891
5209,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,9,0,9,99.688,253977891
5210,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,9,1,0,90.749,279931654
5211,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,9,1,1,91.309,279931654
5212,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,9,1,2,90.231,279931654
5213,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,9,1,3,92.253,279931654
5214,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,9,1,4,91.634,279931654
5215,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,9,1,5,93.968,279931654
5216,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,9,1,6,102.343,279931654
5217,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,9,1,7,90.675,279931654
5218,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,9,1,8,93.265,279931654
5219,bzip2,benchmark/targets/text/enwik9_10,StandardF1-southindia,9,1,9,93.074,279931654
5220,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,1,0,0,153.485,295663934
5221,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,1,0,1,96.338,295663934
5222,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,1,0,2,97.945,295663934
5223,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,1,0,3,96.05,295663934
5224,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,1,0,4,95.818,295663934
5225,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,1,0,5,95.124,295663934
5226,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,1,0,6,95.92,295663934
5227,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,1,0,7,95.098,295663934
5228,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,1,0,8,95.309,295663934
5229,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,1,0,9,95.061,295663934
5230,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,1,1,0,95.557,295663934
5231,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,1,1,1,95.56,295663934
5232,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,1,1,2,95.902,295663934
5233,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,1,1,3,97.092,295663934
5234,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,1,1,4,95.401,295663934
5235,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,1,1,5,95.697,295663934
5236,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,1,1,6,95.271,295663934
5237,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,1,1,7,96.012,295663934
5238,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,1,1,8,95.345,295663934
5239,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,1,1,9,95.296,295663934
5240,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,2,0,0,93.161,279931654
5241,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,2,0,1,93.745,279931654
5242,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,2,0,2,93.101,279931654
5243,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,2,0,3,93.457,279931654
5244,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,2,0,4,97.319,279931654
5245,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,2,0,5,93.547,279931654
5246,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,2,0,6,93.063,279931654
5247,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,2,0,7,93.062,279931654
5248,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,2,0,8,93.181,279931654
5249,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,2,0,9,93.455,279931654
5250,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,2,1,0,92.747,279931654
5251,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,2,1,1,92.758,279931654
5252,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,2,1,2,92.527,279931654
5253,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,2,1,3,92.305,279931654
5254,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,2,1,4,92.522,279931654
5255,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,2,1,5,98.369,279931654
5256,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,2,1,6,92.434,279931654
5257,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,2,1,7,93.568,279931654
5258,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,2,1,8,92.721,279931654
5259,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,2,1,9,93.027,279931654
5260,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,3,0,0,94.969,272067783
5261,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,3,0,1,94.477,272067783
5262,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,3,0,2,94.579,272067783
5263,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,3,0,3,94.195,272067783
5264,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,3,0,4,94.027,272067783
5265,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,3,0,5,94.571,272067783
5266,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,3,0,6,98.651,272067783
5267,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,3,0,7,94.231,272067783
5268,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,3,0,8,94.008,272067783
5269,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,3,0,9,94.677,272067783
5270,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,3,1,0,93.757,279931654
5271,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,3,1,1,93.05,279931654
5272,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,3,1,2,93.205,279931654
5273,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,3,1,3,93.192,279931654
5274,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,3,1,4,93.417,279931654
5275,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,3,1,5,93.538,279931654
5276,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,3,1,6,93.183,279931654
5277,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,3,1,7,94.432,279931654
5278,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,3,1,8,94.786,279931654
5279,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,3,1,9,92.698,279931654
5280,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,0,0,97.458,266988881
5281,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,0,1,100.321,266988881
5282,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,0,2,102.064,266988881
5283,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,0,3,100.522,266988881
5284,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,0,4,100.044,266988881
5285,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,0,5,100.739,266988881
5286,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,0,6,100.294,266988881
5287,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,0,7,100.511,266988881
5288,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,0,8,106.427,266988881
5289,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,0,9,99.942,266988881
5290,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,0,95.571,279931654
5291,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,1,95.754,279931654
5292,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,2,95.712,279931654
5293,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,3,95.344,279931654
5294,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,4,95.494,279931654
5295,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,5,96.238,279931654
5296,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,6,96.078,279931654
5297,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,7,95.811,279931654
5298,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,8,95.503,279931654
5299,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,4,1,9,100.885,279931654
5300,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,0,100.588,263222994
5301,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,1,100.342,263222994
5302,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,2,99.733,263222994
5303,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,3,100.718,263222994
5304,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,4,99.938,263222994
5305,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,5,99.589,263222994
5306,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,6,99.715,263222994
5307,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,7,99.359,263222994
5308,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,8,99.324,263222994
5309,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,0,9,105.454,263222994
5310,bzip2,benchmark/targets/text/enwik9_10,StandardF2-eastus,5,1,0,96.31,279931654
